subject,condition,gameName,levels_won,steps,score
Hy7ZPxU-m,no_score,gvgai_frogs,0,28,36
Hy7ZPxU-m,no_score,gvgai_frogs,0,39,77
Hy7ZPxU-m,no_score,gvgai_frogs,0,48,135
Hy7ZPxU-m,no_score,gvgai_frogs,0,60,177
Hy7ZPxU-m,no_score,gvgai_frogs,0,40,118
Hy7ZPxU-m,no_score,gvgai_frogs,0,57,140
Hy7ZPxU-m,no_score,gvgai_frogs,0,60,218
HyKKCXY8b,no_score,gvgai_portals,0,0,0
HyKKCXY8b,no_score,gvgai_portals,0,22,0
HyKKCXY8b,no_score,gvgai_portals,0,0,0
HyKKCXY8b,no_score,gvgai_portals,0,2,0
HyKKCXY8b,no_score,gvgai_portals,0,8,0
HyKKCXY8b,no_score,gvgai_portals,0,9,0
HyKKCXY8b,no_score,gvgai_portals,0,14,0
HyKKCXY8b,no_score,gvgai_portals,0,20,0
HyKKCXY8b,no_score,gvgai_portals,0,3,0
HyKKCXY8b,no_score,gvgai_portals,0,24,0
HyKKCXY8b,no_score,gvgai_portals,0,29,0
HyKKCXY8b,no_score,gvgai_portals,0,5,0
HyKKCXY8b,no_score,gvgai_portals,0,6,0
HyKKCXY8b,no_score,gvgai_portals,0,16,0
HyKKCXY8b,no_score,gvgai_portals,0,17,0
HyKKCXY8b,no_score,gvgai_portals,0,22,0
HyKKCXY8b,no_score,gvgai_portals,0,3,0
HyKKCXY8b,no_score,gvgai_portals,0,11,0
HyKKCXY8b,no_score,gvgai_portals,0,3,0
HyKKCXY8b,no_score,gvgai_portals,0,11,0
HyKKCXY8b,no_score,gvgai_portals,0,5,0
HyKKCXY8b,no_score,gvgai_portals,0,14,0
HyKKCXY8b,no_score,gvgai_portals,0,10,0
HyKKCXY8b,no_score,gvgai_portals,0,5,0
HyKKCXY8b,no_score,gvgai_portals,0,20,0
HyKKCXY8b,no_score,gvgai_portals,1,30,1
HyKKCXY8b,no_score,gvgai_portals,2,30,1
HyKKCXY8b,no_score,gvgai_portals,2,3,0
HyKKCXY8b,no_score,gvgai_portals,2,5,0
HyKKCXY8b,no_score,gvgai_portals,2,5,0
HyKKCXY8b,no_score,gvgai_portals,2,2,0
HyKKCXY8b,no_score,gvgai_portals,2,10,0
HyKKCXY8b,no_score,gvgai_portals,3,15,1
HyKKCXY8b,no_score,gvgai_portals,3,12,0
HyKKCXY8b,no_score,gvgai_portals,3,4,0
HyKKCXY8b,no_score,gvgai_portals,3,13,0
HyKKCXY8b,no_score,gvgai_portals,3,14,0
HyKKCXY8b,no_score,gvgai_portals,3,16,0
HyKKCXY8b,no_score,gvgai_portals,3,12,0
HyKKCXY8b,no_score,gvgai_portals,3,17,0
HyKKCXY8b,no_score,gvgai_portals,3,17,0
HyKKCXY8b,no_score,gvgai_portals,3,7,0
HyKKCXY8b,no_score,gvgai_portals,3,9,0
HyKKCXY8b,no_score,gvgai_portals,3,19,0
HyKKCXY8b,no_score,gvgai_portals,4,41,1
HyKKCXY8b,no_score,gvgai_portals,4,36,0
HyKKCXY8b,no_score,gvgai_portals,4,4,0
HyKKCXY8b,no_score,gvgai_portals,4,23,0
HyKKCXY8b,no_score,gvgai_portals,4,30,0
HyKKCXY8b,no_score,gvgai_portals,4,31,0
HyKKCXY8b,no_score,gvgai_portals,4,1,0
HyKKCXY8b,no_score,gvgai_portals,4,2,0
HyKKCXY8b,no_score,gvgai_portals,4,1,0
HyKKCXY8b,no_score,gvgai_portals,4,6,0
HyKKCXY8b,no_score,gvgai_portals,4,3,0
HyKKCXY8b,no_score,gvgai_portals,4,3,0
HyKKCXY8b,no_score,gvgai_portals,5,16,1
HyKKCXY8b,no_score,gvgai_portals,5,11,0
HyKKCXY8b,no_score,gvgai_portals,5,4,0
HyKKCXY8b,no_score,gvgai_portals,5,19,0
HyKKCXY8b,no_score,gvgai_portals,6,31,1
HyKKCXY8b,no_score,gvgai_portals,6,14,0
HyKKCXY8b,no_score,gvgai_portals,6,24,0
HyKKCXY8b,no_score,gvgai_chase,0,1,0
HyKKCXY8b,no_score,gvgai_chase,0,9,0
HyKKCXY8b,no_score,gvgai_chase,0,19,0
HyKKCXY8b,no_score,gvgai_chase,0,31,2
HyKKCXY8b,no_score,gvgai_chase,0,44,2
HyKKCXY8b,no_score,gvgai_chase,0,78,5
HyKKCXY8b,no_score,gvgai_chase,1,103,7
HyKKCXY8b,no_score,gvgai_chase,1,58,4
HyKKCXY8b,no_score,gvgai_chase,1,91,5
HyKKCXY8b,no_score,gvgai_chase,1,102,6
HyKKCXY8b,no_score,gvgai_chase,1,21,1
HyKKCXY8b,no_score,gvgai_chase,1,79,6
HyKKCXY8b,no_score,gvgai_chase,1,9,0
HyKKCXY8b,no_score,gvgai_chase,1,34,1
HyKKCXY8b,no_score,gvgai_chase,1,93,6
HyKKCXY8b,no_score,gvgai_chase,1,120,7
HyKKCXY8b,no_score,gvgai_chase,1,49,2
HyKKCXY8b,no_score,gvgai_chase,1,63,2
HyKKCXY8b,no_score,gvgai_chase,1,107,7
HyKKCXY8b,no_score,gvgai_chase,2,135,8
HyKKCXY8b,no_score,gvgai_chase,3,135,8
HyKKCXY8b,no_score,gvgai_chase,3,7,0
HyKKCXY8b,no_score,gvgai_chase,3,42,1
HyKKCXY8b,no_score,gvgai_chase,3,32,1
HyKKCXY8b,no_score,gvgai_chase,3,77,7
HyKKCXY8b,no_score,gvgai_chase,3,20,0
HyKKCXY8b,no_score,gvgai_chase,3,54,2
HyKKCXY8b,no_score,gvgai_chase,3,109,12
HyKKCXY8b,no_score,gvgai_chase,3,66,5
HyKKCXY8b,no_score,gvgai_chase,3,139,13
HyKKCXY8b,no_score,gvgai_chase,3,153,13
HyKKCXY8b,no_score,gvgai_chase,3,92,8
HyKKCXY8b,no_score,gvgai_chase,3,127,13
HyKKCXY8b,no_score,gvgai_chase,4,159,15
HyKKCXY8b,no_score,gvgai_chase,4,0,0
HyKKCXY8b,no_score,gvgai_chase,4,9,0
HyKKCXY8b,no_score,gvgai_chase,4,24,3
HyKKCXY8b,no_score,gvgai_chase,4,40,3
HyKKCXY8b,no_score,gvgai_chase,5,56,7
HyKKCXY8b,no_score,gvgai_chase,5,26,0
HyKKCXY8b,no_score,gvgai_chase,5,53,10
HyKKCXY8b,no_score,gvgai_chase,5,10,0
HyKKCXY8b,no_score,gvgai_chase,5,40,10
HyKKCXY8b,no_score,gvgai_chase,6,59,12
HyKKCXY8b,no_score,gvgai_boulderdash,0,56,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,89,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,230,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,36,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,46,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,65,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,102,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,181,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,195,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,212,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,2,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,7,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,13,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,25,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,73,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,119,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,138,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,162,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,232,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,232,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,1,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,10,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,18,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,17,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,7,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,7,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,12,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,6,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,13,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,8,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,16,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,6,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,12,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,7,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,14,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,26,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,58,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,68,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,47,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,37,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,68,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,8,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,16,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,21,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,31,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,37,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,5,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,7,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,5,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,8,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,6,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,16,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,11,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,15,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,14,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,51,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,56,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,63,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,64,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,79,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,82,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,18,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,30,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,41,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,89,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,126,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,10,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,64,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,20,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,34,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,45,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,65,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,71,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,97,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,116,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,128,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,28,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,55,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,113,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,121,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,128,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,108,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,30,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,3,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,28,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,30,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,32,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,52,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,14,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,18,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,30,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,30,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,30,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,30,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,39,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,52,0
HyKKCXY8b,no_score,gvgai_boulderdash,0,45,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,3,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,13,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,20,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,3,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,9,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,15,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,24,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,33,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,42,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,48,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,57,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,66,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,73,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,83,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,95,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,110,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,114,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,121,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,131,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,142,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,145,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,145,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,145,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,145,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,145,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,146,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,146,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,5,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,18,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,49,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,60,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,67,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,12,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,30,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,40,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,26,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,42,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,6,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,16,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,35,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,50,900
HyaR0GtIb,no_score,gvgai_boulderdash,0,50,900
HyaR0GtIb,no_score,gvgai_boulderdash,0,10,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,2,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,10,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,9,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,27,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,34,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,20,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,39,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,47,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,56,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,60,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,10,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,22,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,29,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,38,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,48,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,57,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,66,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,69,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,10,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,22,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,31,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,41,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,49,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,5,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,14,1000
HyaR0GtIb,no_score,gvgai_boulderdash,0,21,1600
HyaR0GtIb,no_score,gvgai_boulderdash,0,26,1600
HyaR0GtIb,no_score,gvgai_boulderdash,0,30,1600
HyaR0GtIb,no_score,gvgai_boulderdash,0,38,1600
HyaR0GtIb,no_score,gvgai_boulderdash,0,43,1600
HyaR0GtIb,no_score,gvgai_boulderdash,0,8,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,24,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,18,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,36,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,51,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,64,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,45,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,73,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,82,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,87,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,5,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,17,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,29,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,38,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,49,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,60,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,72,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,78,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,85,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,93,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,103,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,113,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,115,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,121,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,123,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,3,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,16,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,25,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,37,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,49,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,25,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,37,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,86,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,8,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,16,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,48,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,54,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,62,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,75,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,80,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,89,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,69,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,85,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,92,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,0,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,0,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,0,0
HyaR0GtIb,no_score,gvgai_boulderdash,0,0,0
HyaR0GtIb,no_score,gvgai_sokoban,0,16,0
HyaR0GtIb,no_score,gvgai_sokoban,0,28,0
HyaR0GtIb,no_score,gvgai_sokoban,0,3,0
HyaR0GtIb,no_score,gvgai_sokoban,0,11,0
HyaR0GtIb,no_score,gvgai_sokoban,0,22,0
HyaR0GtIb,no_score,gvgai_sokoban,0,36,0
HyaR0GtIb,no_score,gvgai_sokoban,0,44,0
HyaR0GtIb,no_score,gvgai_sokoban,0,53,0
HyaR0GtIb,no_score,gvgai_sokoban,0,55,0
HyaR0GtIb,no_score,gvgai_sokoban,0,55,0
HyaR0GtIb,no_score,gvgai_sokoban,0,15,0
HyaR0GtIb,no_score,gvgai_sokoban,0,6,0
HyaR0GtIb,no_score,gvgai_sokoban,0,27,0
HyaR0GtIb,no_score,gvgai_sokoban,0,36,0
HyaR0GtIb,no_score,gvgai_sokoban,0,41,1
HyaR0GtIb,no_score,gvgai_sokoban,0,51,1
HyaR0GtIb,no_score,gvgai_sokoban,0,61,1
HyaR0GtIb,no_score,gvgai_sokoban,0,63,1
HyaR0GtIb,no_score,gvgai_sokoban,0,63,1
HyaR0GtIb,no_score,gvgai_sokoban,0,4,0
HyaR0GtIb,no_score,gvgai_sokoban,1,12,2
HyaR0GtIb,no_score,gvgai_sokoban,1,7,0
HyaR0GtIb,no_score,gvgai_sokoban,2,28,3
HyaR0GtIb,no_score,gvgai_sokoban,2,4,0
HyaR0GtIb,no_score,gvgai_sokoban,2,11,1
HyaR0GtIb,no_score,gvgai_sokoban,2,18,2
HyaR0GtIb,no_score,gvgai_sokoban,2,18,0
HyaR0GtIb,no_score,gvgai_sokoban,2,26,0
HyaR0GtIb,no_score,gvgai_sokoban,2,56,1
HyaR0GtIb,no_score,gvgai_sokoban,2,68,1
HyaR0GtIb,no_score,gvgai_sokoban,2,0,0
HyaR0GtIb,no_score,gvgai_sokoban,2,10,0
HyaR0GtIb,no_score,gvgai_sokoban,2,0,0
HyaR0GtIb,no_score,gvgai_sokoban,2,5,0
HyaR0GtIb,no_score,gvgai_sokoban,2,38,0
HyaR0GtIb,no_score,gvgai_sokoban,2,47,0
HyaR0GtIb,no_score,gvgai_sokoban,2,31,0
HyaR0GtIb,no_score,gvgai_sokoban,2,68,1
HyaR0GtIb,no_score,gvgai_sokoban,2,21,1
HyaR0GtIb,no_score,gvgai_sokoban,2,39,1
HyaR0GtIb,no_score,gvgai_sokoban,2,3,0
HyaR0GtIb,no_score,gvgai_sokoban,2,28,1
HyaR0GtIb,no_score,gvgai_sokoban,2,35,1
HyaR0GtIb,no_score,gvgai_sokoban,2,46,1
HyaR0GtIb,no_score,gvgai_sokoban,2,99,1
HyaR0GtIb,no_score,gvgai_sokoban,2,12,0
HyaR0GtIb,no_score,gvgai_sokoban,2,37,1
HyaR0GtIb,no_score,gvgai_sokoban,2,92,1
HyaR0GtIb,no_score,gvgai_sokoban,2,53,1
HyaR0GtIb,no_score,gvgai_sokoban,2,60,1
HyaR0GtIb,no_score,gvgai_sokoban,2,64,1
HyaR0GtIb,no_score,gvgai_sokoban,2,78,1
HyaR0GtIb,no_score,gvgai_sokoban,2,86,1
HyaR0GtIb,no_score,gvgai_sokoban,2,98,1
HyaR0GtIb,no_score,gvgai_sokoban,2,5,0
HyaR0GtIb,no_score,gvgai_sokoban,2,16,0
HyaR0GtIb,no_score,gvgai_sokoban,2,10,0
HyaR0GtIb,no_score,gvgai_sokoban,2,40,0
HyaR0GtIb,no_score,gvgai_sokoban,2,51,1
HyaR0GtIb,no_score,gvgai_sokoban,2,52,1
HyaR0GtIb,no_score,gvgai_sokoban,2,21,0
HyaR0GtIb,no_score,gvgai_sokoban,2,31,0
HyaR0GtIb,no_score,gvgai_sokoban,2,18,0
HyaR0GtIb,no_score,gvgai_sokoban,2,14,0
HyaR0GtIb,no_score,gvgai_sokoban,2,6,0
HyaR0GtIb,no_score,gvgai_sokoban,2,23,0
HyaR0GtIb,no_score,gvgai_sokoban,2,29,0
HyaR0GtIb,no_score,gvgai_sokoban,2,37,0
HyaR0GtIb,no_score,gvgai_sokoban,2,48,0
HyaR0GtIb,no_score,gvgai_sokoban,2,58,0
HyaR0GtIb,no_score,gvgai_sokoban,2,62,0
HyaR0GtIb,no_score,gvgai_sokoban,2,66,0
HyaR0GtIb,no_score,gvgai_sokoban,2,76,0
HyaR0GtIb,no_score,gvgai_sokoban,2,70,0
HyaR0GtIb,no_score,gvgai_sokoban,2,84,0
HyaR0GtIb,no_score,gvgai_sokoban,2,90,0
HyaR0GtIb,no_score,gvgai_sokoban,2,90,0
HyaR0GtIb,no_score,gvgai_sokoban,2,19,0
HyaR0GtIb,no_score,gvgai_sokoban,2,8,0
HyaR0GtIb,no_score,gvgai_sokoban,2,15,0
HyaR0GtIb,no_score,gvgai_sokoban,2,1,0
HyaR0GtIb,no_score,gvgai_sokoban,2,19,0
HyaR0GtIb,no_score,gvgai_sokoban,2,22,0
HyaR0GtIb,no_score,gvgai_sokoban,2,22,0
HyaR0GtIb,no_score,gvgai_sokoban,2,17,0
HyaR0GtIb,no_score,gvgai_sokoban,2,22,0
HyaR0GtIb,no_score,gvgai_sokoban,2,26,0
HyaR0GtIb,no_score,gvgai_sokoban,2,26,0
HyaR0GtIb,no_score,gvgai_sokoban,2,11,0
HyaR0GtIb,no_score,gvgai_sokoban,2,23,0
HyaR0GtIb,no_score,gvgai_sokoban,2,26,0
HyaR0GtIb,no_score,gvgai_sokoban,2,38,0
HyaR0GtIb,no_score,gvgai_sokoban,2,41,0
HyaR0GtIb,no_score,gvgai_sokoban,2,14,0
HyaR0GtIb,no_score,gvgai_sokoban,2,31,0
HyaR0GtIb,no_score,gvgai_sokoban,2,41,0
HyaR0GtIb,no_score,gvgai_sokoban,2,4,0
HyaR0GtIb,no_score,gvgai_chase,0,18,1
HyaR0GtIb,no_score,gvgai_chase,0,25,2
HyaR0GtIb,no_score,gvgai_chase,0,5,0
HyaR0GtIb,no_score,gvgai_chase,0,12,1
HyaR0GtIb,no_score,gvgai_chase,0,35,2
HyaR0GtIb,no_score,gvgai_chase,0,44,2
HyaR0GtIb,no_score,gvgai_chase,0,46,2
HyaR0GtIb,no_score,gvgai_chase,0,48,2
HyaR0GtIb,no_score,gvgai_chase,0,112,6
HyaR0GtIb,no_score,gvgai_chase,0,125,6
HyaR0GtIb,no_score,gvgai_chase,0,34,2
HyaR0GtIb,no_score,gvgai_chase,0,62,3
HyaR0GtIb,no_score,gvgai_chase,0,85,4
HyaR0GtIb,no_score,gvgai_chase,0,10,0
HyaR0GtIb,no_score,gvgai_chase,0,20,1
HyaR0GtIb,no_score,gvgai_chase,0,71,4
HyaR0GtIb,no_score,gvgai_chase,0,99,5
HyaR0GtIb,no_score,gvgai_chase,1,128,6
HyaR0GtIb,no_score,gvgai_chase,1,71,4
HyaR0GtIb,no_score,gvgai_chase,1,24,1
HyaR0GtIb,no_score,gvgai_chase,1,41,2
HyaR0GtIb,no_score,gvgai_chase,1,86,4
HyaR0GtIb,no_score,gvgai_chase,1,11,0
HyaR0GtIb,no_score,gvgai_chase,1,54,2
HyaR0GtIb,no_score,gvgai_chase,1,103,7
HyaR0GtIb,no_score,gvgai_chase,1,121,7
HyaR0GtIb,no_score,gvgai_chase,2,130,8
HyaR0GtIb,no_score,gvgai_chase,2,0,0
HyaR0GtIb,no_score,gvgai_chase,2,0,0
HyaR0GtIb,no_score,gvgai_chase,2,0,0
HyaR0GtIb,no_score,gvgai_chase,2,16,2
HyaR0GtIb,no_score,gvgai_chase,2,32,3
HyaR0GtIb,no_score,gvgai_chase,2,49,6
HyaR0GtIb,no_score,gvgai_chase,2,69,7
HyaR0GtIb,no_score,gvgai_chase,2,86,8
HyaR0GtIb,no_score,gvgai_chase,2,104,9
HyaR0GtIb,no_score,gvgai_chase,2,118,11
HyaR0GtIb,no_score,gvgai_chase,3,132,15
HyaR0GtIb,no_score,gvgai_chase,3,12,0
